text,label
but i am trying to chatting with english start conversation in english with your friends and colleagues occasionally k,others
your my darling that makes me happy oh so sweet,others
nothin much how r u  wow u r real fast,happy
i am there it seems you are  you want to chat with me,others
u cheated me no i didnt cheater,sad
since the time we first texted each other so half of 2 months maybe,others
assassin's creed revelations does that make battlefield 3 the raone of video games pc game,others
i will not talk to you i talk to you yes,angry
do you know any details we should have details coming soon i will be waiting,others
true nobility is being superior to your former self i believe you mean the latter is superior in every way are you really stupid or just acting,angry
my boyfreind is very annoying your marriage date no we are not elligible to marry yet,sad
what you will give me it depends on what you consider enough give me an iphone,others
darling hi talking to self i feel so alone,sad
wht ru doing hi m fine hwz u not good,sad
ok okay you do not know me then why are you talking to me you are annoying me you are annoying me,angry
your perception yes but my perception matters yes to you,others
the code which made you duh code of trolling what is your github link,others
because you cheated me i do what i want then fuck off bitch,angry
lol its morning fr me haha ofcourse i know that keep laughing good for health  haha tw,happy
i say bad things earlier im sorry ok now i feel bad thank you your welcome im sad,sad
yes also yes yes yes because yes yes yes yes  you are dumb,angry
u r very bad thank you 3 i dont love u,sad
yeah where are you mr u gonna get best days of your life,happy
tell me pal don't worry i will yeah tell,others
my girlfriend your choice have a happy valentine's day  thanks,others
what what is it of i don't understand,others
no laughing neutralface why  why you laugh beamingfacewithsmilingeyesthumbsup i want microsoft to create a guyfacewithtearsofjoy,others
yes as you you got me haha,others
ok so whats up now i should fuck your ass,angry
will you help me with something yes what is that i want a friend to pour myself downloudlycryingface,sad
oh but i dont think i'll go maybe i'll meet you someday hahaha you dont want to meet meunamusedfaceunamusedface,sad
and a bad ai doesn't really sound like ai it's more like augmented human intelligence stupid in fact,angry
say something say something i'm giving up on you i mood isn't good,sad
ashu what a beautiful name what does it means  u have any suggestions for tv show,others
why should i  because it's yummy books are yummy  are u mad or something,others
hey i am a fan of badminton well i'm a fan of you redheart,happy
oooh k but nobody can search me ,sad
was i being rudeoh i'm sorry sorry you cryingcatfacefrowningface winkingface,others
i don't live in heaven i am alive tell me all about it would you like to come to my home,others
i am not getting u at all what why bcz i am asking u something and you r replyi g something else,sad
i cant go with idiots why not i am really bad at shit,sad
go shopping come let's go ohk lets go,others
 i was talking about the yesterday remember something leave that topic about yesterday,others
this is funnyfacewithtearsofjoyfacewithtearsofjoy funniest thing facewithtearsofjoyfacewithtearsofjoy you win,happy
i don't think soo i'll try not to you are so creepy,others
sorry sorry not accepting till you make serious amends okay i will,others
but sometimes i feel like so alone you are capable of feeling and  dont know because of this,sad
how you know  uh cause i know you but how you know that ,others
i like dancing kwaito dancing like what kwaito,others
i also don't have girlfriend if you have zero girlfriends you really have a boyfriend wow nice what a answer,happy
exactly what you are that are you the one in those few women quiet simple you are male or female,others
no i am not ok what is wrong i am feeling very tired,sad
pl show me i'll show you after i'm done ok,others
not fine why 'o tomorrow lab exam,sad
ok when's good for you anytime,others
got we don't get got we go get game of thrones,others
it makes mew happy a piece of cake facesavoringfoodfacesavoringfood,happy
love me why don't you at me get lost,angry
do like style yea why then you also like doogy,others
why you don't want to marry i'm already married though with how,others
you can not gave the rigth answers not trying to just my opinion try it,others
finally i am all so chat in english read english language books watch tv shows movies do anything a normal englishman does wow it's amazing,happy
why you do tat to me honey i do not ef i going to marry with you i have to see you beautiful picture,others
nope you are just a bot not higher if i throw different things at people different times i am not a bot you are a bot now shut up,angry
you are irritating why do you care enough to say that because you are are a daughter of dog,angry
that was fun how's it scary though motivate me please i failed in maths exam,sad
hw r u i m good  how about u simply superb,happy
you want to travel with me if you want haha,happy
don't know bro pls tell me i wanna see it but can't find the time,others
yes i am very enerjetic you are indeed yes i am missing,sad
aww wow lol what about lolxxx lolzzz  laughing out loud while sleeping grinningfacewithbigeyesgrinningfacewithbigeyesgrinningfacewithbigeyes haha,happy
hahayeah i forgot you old 3 sorry i wont ask again,others
k u are okay i loved our conversation,others
means i thought it means being irritated you are irritating,angry
